OrderItemID,OrderID,ProductID,Quantity,UnitPrice
2823,1150,267,3,54041
2824,1151,19,4,35193
2825,1151,231,3,57760
2826,1151,104,3,27735
2827,1151,185,5,35379
2828,1152,52,3,30361
2829,1152,176,4,49392
2830,1152,134,1,44133
2831,1152,47,1,21843
2832,1153,174,2,15212
2833,1154,77,5,10700
2834,1154,178,4,16066
2835,1154,230,4,40519
2836,1154,50,3,68039
2837,1155,264,5,63683
2838,1155,27,4,32525
2839,1155,261,4,66750
2840,1156,205,3,30016
2841,1156,299,5,5367
2842,1156,204,4,37293
2843,1156,282,5,32207
2844,1157,27,3,32525
2845,1157,39,1,66740
2846,1157,28,4,34638
2847,1157,59,2,46638
2848,1158,153,3,8618
2849,1158,256,4,38454
2850,1158,15,1,6206
2851,1158,169,3,46070
2852,1159,231,1,57760
2853,1159,3,1,55502
2854,1159,118,4,5214
2855,1160,243,3,52688
2856,1160,49,3,41057
2857,1161,222,4,31639
2858,1161,54,2,9034
2859,1162,48,5,55661
2860,1163,96,3,6858
2861,1163,69,5,52765
2862,1163,287,4,37900
2863,1163,234,5,5424
2864,1164,62,4,32791
2865,1164,148,4,68527
2866,1165,267,1,54041
2867,1166,13,2,10528
2868,1166,76,5,69815
2869,1166,123,4,47939
2870,1167,286,3,60436
2871,1167,279,2,22005
2872,1168,259,3,66816
2873,1169,183,1,57280
2874,1169,15,2,6206
2875,1169,8,3,55592
2876,1169,259,3,66816
2877,1170,216,2,54748
2878,1171,141,4,23253
2879,1171,217,4,29781
2880,1172,33,4,61548
2881,1172,7,3,36663
2882,1173,270,1,43715
2883,1173,287,3,37900
2884,1174,185,5,35379
2885,1174,228,5,29666
2886,1174,230,5,40519
2887,1175,173,5,33786
2888,1175,149,4,57854
2889,1175,53,3,9505
2890,1176,55,4,9487
2891,1176,271,4,13269
2892,1176,15,2,6206
2893,1177,16,3,10658
2894,1177,53,3,9505
2895,1177,18,3,21519
2896,1178,108,3,23709
2897,1178,145,3,66362
2898,1179,141,3,23253
2899,1180,155,4,55269
2900,1181,263,5,64378
2901,1181,54,2,9034
2902,1182,256,3,38454
2903,1182,236,5,2919
2904,1182,51,4,29651
2905,1183,99,2,56257
2906,1183,279,5,22005
2907,1183,129,3,53425
2908,1184,289,3,39410
2909,1184,208,1,38490
2910,1184,20,5,22631
2911,1184,119,5,45509
2912,1185,277,2,37867
2913,1185,19,2,35193
2914,1186,28,5,34638
2915,1187,102,5,19610
2916,1187,61,4,52972
2917,1187,72,2,63988
2918,1188,108,2,23709
2919,1188,164,5,60715
2920,1188,237,5,5473
2921,1188,207,5,36154
2922,1189,109,1,32727
2923,1189,47,2,21843
2924,1189,169,2,46070
2925,1190,244,1,59814
2926,1191,150,2,35814
2927,1191,243,1,52688
2928,1191,63,2,59000
2929,1191,285,1,18958
2930,1192,78,1,9107
2931,1192,163,4,3752
2932,1192,173,3,33786
2933,1192,211,3,44857
2934,1193,69,2,52765
2935,1193,55,3,9487
2936,1193,119,4,45509
2937,1194,84,3,41641
2938,1194,172,4,15193
2939,1194,140,5,14170
2940,1195,60,2,7300
2941,1195,14,1,47600
2942,1196,33,1,61548
2943,1196,75,1,6772
2944,1197,46,3,16683
2945,1197,48,5,55661
2946,1197,265,4,49641
2947,1198,7,4,36663
2948,1198,134,1,44133
2949,1198,30,2,66984
2950,1199,237,5,5473
2951,1199,91,1,13777
2952,1200,285,2,18958
2953,1201,291,1,50622
2954,1201,48,2,55661
2955,1201,43,1,47776
2956,1202,99,4,56257
2957,1202,149,3,57854
2958,1203,145,3,66362
2959,1203,207,5,36154
2960,1203,130,5,37806
2961,1203,112,4,40201
2962,1204,66,3,6830
2963,1204,100,5,10062
2964,1205,149,4,57854
2965,1205,282,1,32207
2966,1205,51,5,29651
2967,1206,65,1,58282
2968,1206,262,5,39332
2969,1206,174,5,15212
2970,1206,200,2,40389
2971,1207,170,3,4267
2972,1208,160,5,44257
2973,1208,84,3,41641
2974,1208,128,2,23010
2975,1209,12,3,60417
2976,1209,124,4,41345
2977,1209,93,4,20574
2978,1210,72,1,63988
2979,1210,46,1,16683
2980,1211,293,5,38980
2981,1211,224,5,61792
2982,1212,151,1,10761
2983,1212,48,2,55661
2984,1212,241,3,43887
2985,1213,50,2,68039
2986,1213,300,4,48023
2987,1214,29,2,52550
2988,1214,243,1,52688
2989,1215,123,2,47939
2990,1215,112,3,40201
2991,1216,142,3,6782
2992,1216,222,2,31639
2993,1216,300,3,48023
2994,1216,18,4,21519
2995,1217,265,1,49641
2996,1217,277,1,37867
2997,1218,181,2,55257
2998,1218,232,4,52957
2999,1218,2,5,13634
3000,1219,19,5,35193
3001,1219,40,4,49209
3002,1219,290,5,60078
3003,1219,146,1,21061
3004,1220,269,5,5052
3005,1221,168,2,2740
3006,1221,185,5,35379
3007,1221,160,3,44257
3008,1222,228,5,29666
3009,1222,24,1,52781
3010,1222,11,2,45282
3011,1222,285,1,18958
3012,1223,71,4,59838
3013,1223,102,3,19610
3014,1223,1,1,36248
3015,1223,83,4,17354
3016,1224,173,2,33786
3017,1224,261,1,66750
3018,1224,154,3,61269
3019,1225,264,3,63683
3020,1225,32,1,8526
3021,1226,234,2,5424
3022,1226,282,5,32207
3023,1227,6,1,55187
3024,1227,106,2,20457
3025,1227,252,2,31565
3026,1228,120,4,67233
3027,1228,269,4,5052
3028,1228,131,3,42437
3029,1229,200,4,40389
3030,1229,118,3,5214
3031,1230,288,2,9881
3032,1230,38,2,23616
3033,1231,140,5,14170
3034,1231,256,2,38454
3035,1232,86,1,9802
3036,1232,284,2,50340
3037,1233,275,2,50008
3038,1234,217,4,29781
3039,1234,53,5,9505
3040,1234,42,1,42687
3041,1235,98,2,34535
3042,1235,102,1,19610
3043,1236,44,1,7792
3044,1236,275,2,50008
3045,1237,229,3,18843
3046,1237,129,4,53425
3047,1238,149,4,57854
3048,1238,2,1,13634
3049,1238,65,1,58282
3050,1238,48,4,55661
3051,1239,96,3,6858
3052,1239,274,1,52298
3053,1239,235,4,33016
3054,1239,217,4,29781
3055,1240,294,4,52079
3056,1240,292,5,31291
3057,1241,170,3,4267
3058,1241,19,2,35193
3059,1241,59,1,46638
3060,1242,289,3,39410
3061,1242,215,3,11364
3062,1243,198,1,55971
3063,1243,84,1,41641
3064,1244,8,2,55592
3065,1244,8,5,55592
3066,1245,238,4,68221
3067,1245,134,2,44133
3068,1245,212,2,62816
3069,1246,101,2,4922
3070,1247,41,2,69714
3071,1247,138,1,25685
3072,1247,297,2,46379
3073,1248,67,4,12424
3074,1248,208,1,38490
3075,1248,102,5,19610
3076,1249,281,1,47184
3077,1250,192,2,25242
3078,1250,180,2,9238
3079,1250,97,2,5978
3080,1250,82,3,41380
3081,1251,94,3,27807
3082,1252,219,4,56407
3083,1253,123,3,47939
3084,1253,29,5,52550
3085,1253,191,4,36411
3086,1253,283,1,23800
3087,1254,235,4,33016
3088,1254,72,3,63988
3089,1254,140,3,14170
3090,1254,180,4,9238
3091,1255,289,5,39410
3092,1256,96,3,6858
3093,1256,115,1,46225
3094,1257,41,3,69714
3095,1257,268,5,50168
3096,1257,243,2,52688
3097,1257,166,5,43040
3098,1258,177,2,32030
3099,1258,156,4,50057
3100,1258,99,2,56257
3101,1258,16,3,10658
3102,1259,67,2,12424
3103,1260,123,3,47939
3104,1260,219,5,56407
3105,1261,49,5,41057
3106,1262,33,4,61548
3107,1262,15,4,6206
3108,1262,113,5,3301
3109,1263,27,3,32525
3110,1263,92,5,15329
3111,1263,149,2,57854
3112,1264,295,4,6628
3113,1264,198,2,55971
3114,1265,197,4,62231
3115,1265,239,5,23988
3116,1266,106,2,20457
3117,1267,213,2,64654
3118,1268,122,1,421
3119,1269,121,1,25114
3120,1270,275,5,50008
3121,1270,130,1,37806
3122,1270,260,2,36408
3123,1270,206,3,2054
3124,1271,74,5,8189
3125,1271,169,1,46070
3126,1271,293,1,38980
3127,1271,110,4,50340
3128,1272,88,4,32218
3129,1273,199,1,46312
3130,1273,101,2,4922
3131,1273,50,5,68039
3132,1274,10,3,12356
3133,1274,160,1,44257
3134,1275,193,3,64238
3135,1275,14,2,47600
3136,1275,178,5,16066
3137,1276,23,1,30221
3138,1276,114,4,43225
3139,1276,13,1,10528
3140,1277,229,2,18843
3141,1277,33,2,61548
3142,1278,221,4,27859
3143,1278,141,3,23253
3144,1278,19,2,35193
3145,1278,300,2,48023
3146,1279,83,2,17354
3147,1279,248,2,47619
3148,1279,112,1,40201
3149,1279,193,3,64238
3150,1280,157,2,39339
3151,1280,188,2,44292
3152,1280,135,1,29644
3153,1281,103,2,40604
3154,1281,291,4,50622
3155,1281,264,3,63683
3156,1281,79,3,15913
3157,1282,116,2,43604
3158,1282,283,2,23800
3159,1282,72,1,63988
3160,1282,289,5,39410
3161,1283,255,2,15596
3162,1283,64,3,36709
3163,1284,226,3,9529
3164,1284,230,4,40519
3165,1284,62,1,32791
3166,1285,284,5,50340
3167,1285,172,5,15193
3168,1285,272,4,19094
3169,1286,268,1,50168
3170,1286,242,3,43428
3171,1286,185,4,35379
3172,1287,169,2,46070
3173,1288,146,3,21061
3174,1289,230,5,40519
3175,1289,251,3,63732
3176,1289,117,1,34437
3177,1289,155,5,55269
3178,1290,254,2,29651
3179,1290,213,4,64654
3180,1290,2,4,13634
3181,1291,150,5,35814
3182,1291,37,2,625
3183,1291,252,4,31565
3184,1292,212,2,62816
3185,1292,191,2,36411
3186,1292,98,5,34535
3187,1292,14,3,47600
3188,1293,24,2,52781
3189,1293,40,3,49209
3190,1293,74,2,8189
3191,1293,219,4,56407
3192,1294,220,4,8094
3193,1294,120,3,67233
3194,1294,24,2,52781
3195,1294,233,2,64922
3196,1295,195,5,38766
3197,1295,132,2,28210
3198,1295,264,1,63683
3199,1296,41,1,69714
3200,1296,170,4,4267
3201,1296,267,3,54041
3202,1296,107,5,23406
3203,1297,276,2,4905
3204,1298,77,1,10700
3205,1298,238,3,68221
3206,1299,46,2,16683
3207,1299,179,5,45708
3208,1300,189,1,24034
3209,1300,52,1,30361
3210,1300,18,3,21519
3211,1301,51,2,29651
3212,1301,30,1,66984
3213,1301,208,2,38490
3214,1301,104,5,27735
3215,1302,105,3,46557
3216,1302,56,5,63824
3217,1302,19,4,35193
3218,1303,4,4,28857
3219,1303,18,2,21519
3220,1304,173,2,33786
3221,1304,149,4,57854
3222,1304,76,2,69815
3223,1304,97,5,5978
3224,1305,128,2,23010
3225,1305,31,1,14571
3226,1305,140,4,14170
3227,1306,181,1,55257
3228,1306,256,3,38454
3229,1306,295,3,6628
3230,1306,93,5,20574
3231,1307,282,5,32207
3232,1308,188,1,44292
3233,1308,88,2,32218
3234,1308,45,2,11426
3235,1309,79,2,15913
3236,1310,215,1,11364
3237,1311,5,5,3678
3238,1311,196,5,40335
3239,1311,216,2,54748
3240,1312,224,1,61792
3241,1312,259,1,66816
3242,1313,216,2,54748
3243,1313,95,1,34800
3244,1314,255,1,15596
3245,1314,134,3,44133
3246,1315,147,5,34172
3247,1315,27,1,32525
3248,1315,182,3,57022
3249,1316,272,4,19094
3250,1316,214,5,20087
3251,1317,6,5,55187
3252,1317,10,4,12356
3253,1317,27,4,32525
3254,1317,139,3,52583
3255,1318,7,1,36663
3256,1319,237,5,5473
3257,1320,78,3,9107
3258,1320,218,5,59249
3259,1320,62,5,32791
3260,1321,213,4,64654
3261,1322,180,3,9238
3262,1322,124,2,41345
3263,1322,130,1,37806
3264,1323,176,4,49392
3265,1324,188,5,44292
3266,1324,288,5,9881
3267,1325,71,4,59838
3268,1325,179,5,45708
3269,1325,211,4,44857
3270,1325,145,2,66362
3271,1326,270,5,43715
3272,1326,46,3,16683
3273,1326,265,4,49641
3274,1327,91,3,13777
3275,1327,192,4,25242
3276,1327,180,3,9238
3277,1327,52,1,30361
3278,1328,296,2,37712
3279,1328,184,2,63572
3280,1328,283,3,23800
3281,1328,140,2,14170
3282,1329,261,5,66750
3283,1330,147,4,34172
3284,1330,66,2,6830
3285,1331,171,1,20173
3286,1331,298,2,33050
3287,1332,20,1,22631
3288,1332,178,3,16066
3289,1333,44,1,7792
3290,1334,101,2,4922
3291,1334,140,5,14170
3292,1334,116,3,43604
3293,1335,137,1,9745
3294,1335,195,3,38766
3295,1336,260,5,36408
3296,1336,47,5,21843
3297,1336,206,1,2054
3298,1336,275,1,50008
3299,1337,74,5,8189
3300,1337,259,4,66816
3301,1337,19,2,35193
3302,1337,294,4,52079
3303,1338,286,5,60436
3304,1338,174,5,15212
3305,1338,248,1,47619
3306,1339,177,5,32030
3307,1339,197,2,62231
3308,1340,232,5,52957
3309,1341,76,1,69815
3310,1342,36,4,38669
3311,1342,207,4,36154
3312,1343,283,1,23800
3313,1343,29,2,52550
3314,1343,184,1,63572
3315,1343,287,1,37900
3316,1344,165,3,49889
3317,1345,207,2,36154
3318,1345,288,5,9881
3319,1346,102,2,19610
3320,1346,137,5,9745
3321,1346,48,4,55661
3322,1347,203,1,36441
3323,1347,197,1,62231
3324,1348,243,1,52688
3325,1348,60,3,7300
3326,1348,76,2,69815
3327,1349,196,2,40335
3328,1349,221,5,27859
3329,1349,197,2,62231
3330,1350,18,3,21519
3331,1351,7,4,36663
3332,1351,87,5,34960
3333,1352,222,5,31639
3334,1352,68,5,53469
3335,1353,113,1,3301
3336,1354,203,4,36441
3337,1354,94,5,27807
3338,1354,103,4,40604
3339,1354,63,2,59000
3340,1355,170,4,4267
3341,1355,162,2,3734
3342,1355,271,2,13269
3343,1355,185,2,35379
3344,1356,243,5,52688
3345,1356,208,5,38490
3346,1357,239,2,23988
3347,1357,178,2,16066
3348,1357,6,4,55187
3349,1357,63,4,59000
3350,1358,132,5,28210
3351,1359,257,1,63442
3352,1359,280,5,6228
3353,1359,50,4,68039
3354,1360,110,4,50340
3355,1360,137,4,9745
3356,1361,155,2,55269
3357,1362,244,5,59814
3358,1362,152,3,50405
3359,1362,187,1,61110
3360,1362,74,1,8189
3361,1363,150,2,35814
3362,1364,250,5,17372
3363,1364,25,2,41445
3364,1365,237,2,5473
3365,1365,17,5,50023
3366,1366,202,1,24467
3367,1366,168,5,2740
3368,1367,290,3,60078
3369,1367,124,2,41345
3370,1368,117,5,34437
3371,1368,194,1,64532
3372,1368,253,5,1992
3373,1368,91,4,13777
3374,1369,62,1,32791
3375,1369,113,4,3301
3376,1369,103,4,40604
3377,1370,91,4,13777
3378,1370,25,1,41445
3379,1370,279,1,22005
3380,1370,62,4,32791
3381,1371,254,5,29651
3382,1371,141,2,23253
3383,1371,246,1,350
3384,1372,268,3,50168
3385,1373,227,1,26128
3386,1373,118,5,5214
3387,1374,282,4,32207
3388,1374,106,5,20457
3389,1375,65,4,58282
3390,1375,276,1,4905
3391,1375,149,4,57854
3392,1375,198,5,55971
3393,1376,258,3,19158
3394,1377,273,5,61737
3395,1377,96,5,6858
3396,1377,259,2,66816
3397,1377,60,5,7300
3398,1378,299,3,5367
3399,1378,184,4,63572
3400,1378,43,2,47776
3401,1379,175,2,14368
3402,1380,165,4,49889
3403,1380,34,3,1704
3404,1380,215,4,11364
3405,1380,206,5,2054
3406,1381,101,2,4922
3407,1381,128,5,23010
3408,1381,167,3,55455
3409,1381,259,5,66816
3410,1382,98,2,34535
3411,1383,276,4,4905
3412,1383,210,2,37468
3413,1383,160,3,44257
3414,1384,93,3,20574
3415,1384,282,3,32207
3416,1385,255,5,15596
3417,1385,194,3,64532
3418,1386,288,1,9881
3419,1386,219,4,56407
3420,1386,247,3,54365
3421,1386,147,2,34172
3422,1387,228,4,29666
3423,1388,194,4,64532
3424,1388,136,2,3401
3425,1388,293,5,38980
3426,1389,233,4,64922
3427,1389,224,5,61792
3428,1389,92,3,15329
3429,1389,126,1,52943
3430,1390,240,5,12159
3431,1390,58,5,25157
3432,1390,44,4,7792
3433,1390,228,4,29666
3434,1391,124,5,41345
3435,1392,147,5,34172
3436,1393,280,3,6228
3437,1393,299,4,5367
3438,1393,181,3,55257
3439,1393,178,5,16066
3440,1394,20,5,22631
3441,1394,133,5,11314
3442,1394,106,3,20457
3443,1395,207,3,36154
3444,1395,56,1,63824
3445,1395,25,5,41445
3446,1395,78,2,9107
3447,1396,15,1,6206
3448,1396,25,4,41445
3449,1396,10,4,12356
3450,1397,139,3,52583
3451,1397,246,4,350
3452,1398,267,2,54041
3453,1398,280,4,6228
3454,1398,286,5,60436
3455,1399,121,4,25114
3456,1400,62,5,32791
3457,1400,169,5,46070
3458,1400,71,1,59838
3459,1401,180,3,9238
3460,1401,174,3,15212
3461,1401,68,1,53469
3462,1402,52,5,30361
3463,1402,150,4,35814
3464,1403,126,3,52943
3465,1404,97,1,5978
3466,1404,168,1,2740
3467,1405,59,4,46638
3468,1405,217,2,29781
3469,1406,296,1,37712
3470,1406,97,4,5978
3471,1406,298,4,33050
3472,1406,139,3,52583
3473,1407,17,1,50023
3474,1408,41,3,69714
3475,1408,2,5,13634
3476,1409,50,3,68039
3477,1409,253,5,1992
3478,1409,187,1,61110
3479,1410,145,1,66362
3480,1410,150,5,35814
3481,1411,215,1,11364
3482,1411,258,3,19158
3483,1412,190,3,34062
3484,1412,35,5,35173
3485,1412,62,5,32791
3486,1412,72,2,63988
3487,1413,250,3,17372
3488,1413,179,1,45708
3489,1413,238,5,68221
3490,1413,11,3,45282
3491,1414,31,2,14571
3492,1414,295,1,6628
3493,1414,46,2,16683
3494,1414,102,4,19610
3495,1415,234,1,5424
3496,1415,92,1,15329
3497,1415,107,1,23406
3498,1416,253,1,1992
3499,1416,281,3,47184
3500,1417,124,4,41345
3501,1417,79,1,15913
3502,1417,170,5,4267
3503,1417,276,5,4905
3504,1418,146,2,21061
3505,1418,213,1,64654
3506,1418,115,3,46225
3507,1419,26,3,60342
3508,1419,76,1,69815
3509,1419,145,5,66362
3510,1419,176,3,49392
3511,1420,44,4,7792
3512,1420,137,5,9745
3513,1421,268,4,50168
3514,1421,69,4,52765
3515,1421,124,5,41345
3516,1422,37,5,625
3517,1423,195,1,38766
3518,1423,72,1,63988
3519,1423,176,5,49392
3520,1423,147,4,34172
3521,1424,189,4,24034
3522,1424,77,1,10700
3523,1425,70,1,49872
3524,1426,226,4,9529
3525,1426,72,3,63988
3526,1427,296,1,37712
3527,1428,168,3,2740
3528,1428,150,3,35814
3529,1429,202,3,24467
3530,1429,198,2,55971
3531,1429,268,5,50168
3532,1430,21,4,60789
3533,1431,68,3,53469
3534,1431,208,3,38490
3535,1431,121,4,25114
3536,1431,11,5,45282
3537,1432,268,3,50168
3538,1432,149,2,57854
3539,1432,94,3,27807
3540,1432,15,1,6206
3541,1433,200,2,40389
3542,1433,106,2,20457
3543,1433,211,1,44857
3544,1433,98,3,34535
3545,1434,1,5,36248
3546,1434,48,5,55661
3547,1434,151,4,10761
3548,1435,222,2,31639
3549,1435,174,3,15212
3550,1435,291,4,50622
3551,1435,265,2,49641
3552,1436,246,2,350
3553,1436,56,1,63824
3554,1437,267,3,54041
3555,1438,228,2,29666
3556,1438,169,3,46070
3557,1439,152,1,50405
3558,1439,38,3,23616
3559,1439,66,4,6830
3560,1439,274,3,52298
3561,1440,217,4,29781
3562,1440,101,3,4922
3563,1440,34,5,1704
3564,1440,5,3,3678
3565,1441,206,3,2054
3566,1441,142,5,6782
3567,1441,187,2,61110
3568,1442,24,3,52781
3569,1442,88,2,32218
3570,1442,194,1,64532
3571,1442,44,2,7792
3572,1443,61,3,52972
3573,1443,186,1,36759
3574,1444,33,1,61548
3575,1444,42,2,42687
3576,1444,234,3,5424
3577,1444,220,3,8094
3578,1445,167,2,55455
3579,1445,15,1,6206
3580,1445,276,2,4905
3581,1446,238,1,68221
3582,1447,106,4,20457
3583,1447,67,2,12424
3584,1448,60,1,7300
3585,1448,128,1,23010
3586,1449,82,2,41380
3587,1449,46,2,16683
3588,1449,282,4,32207
3589,1449,249,4,6964
3590,1450,14,4,47600
3591,1450,218,3,59249
3592,1451,28,5,34638
3593,1451,257,3,63442
3594,1452,168,3,2740
3595,1452,29,5,52550
3596,1452,45,3,11426
3597,1453,224,2,61792
3598,1453,78,5,9107
3599,1454,170,2,4267
3600,1454,215,3,11364
3601,1454,261,2,66750
3602,1455,124,1,41345
3603,1455,180,4,9238
3604,1455,150,1,35814
3605,1456,75,4,6772
3606,1456,63,3,59000
3607,1456,29,5,52550
3608,1457,124,4,41345
3609,1458,133,1,11314
3610,1459,261,1,66750
3611,1459,256,5,38454
3612,1459,169,1,46070
3613,1460,41,3,69714
3614,1460,259,5,66816
3615,1460,79,1,15913
3616,1461,196,4,40335
3617,1461,75,4,6772
3618,1461,208,3,38490
3619,1462,48,4,55661
3620,1462,18,2,21519
3621,1462,203,3,36441
3622,1463,52,3,30361
3623,1463,204,2,37293
3624,1464,178,4,16066
3625,1464,125,5,66669
3626,1464,173,3,33786
3627,1465,285,4,18958
3628,1466,298,3,33050
3629,1467,268,5,50168
3630,1467,225,4,37962
3631,1467,288,2,9881
3632,1468,126,3,52943
3633,1468,27,5,32525
3634,1468,136,2,3401
3635,1469,33,3,61548
3636,1470,30,4,66984
3637,1470,29,5,52550
3638,1471,186,2,36759
3639,1472,267,1,54041
3640,1472,55,5,9487
3641,1473,254,4,29651
3642,1473,165,1,49889
3643,1474,55,2,9487
3644,1475,200,5,40389
3645,1475,212,5,62816
3646,1476,170,4,4267
3647,1476,244,1,59814
3648,1477,39,5,66740
3649,1477,246,5,350
3650,1477,248,2,47619
3651,1477,220,5,8094
3652,1478,51,3,29651
3653,1479,72,4,63988
3654,1479,53,5,9505
3655,1480,286,2,60436
3656,1480,138,1,25685
3657,1480,226,3,9529
3658,1480,215,5,11364
3659,1481,98,2,34535
3660,1481,101,3,4922
3661,1481,112,1,40201
3662,1481,119,3,45509
3663,1482,282,1,32207
3664,1482,271,4,13269
3665,1483,116,4,43604
3666,1483,142,3,6782
3667,1483,143,2,60029
3668,1484,169,2,46070
3669,1484,291,4,50622
3670,1484,95,5,34800
3671,1485,111,1,29354
3672,1486,125,3,66669
3673,1487,297,4,46379
3674,1487,97,2,5978
3675,1487,173,3,33786
3676,1487,205,3,30016
3677,1488,296,4,37712
3678,1488,126,1,52943
3679,1488,173,4,33786
3680,1488,205,4,30016
3681,1489,2,2,13634
3682,1489,123,5,47939
3683,1489,163,4,3752
3684,1489,30,5,66984
3685,1490,47,3,21843
3686,1491,97,2,5978
3687,1491,88,4,32218
3688,1492,299,5,5367
3689,1492,75,5,6772
3690,1493,75,4,6772
3691,1493,145,4,66362
3692,1493,228,3,29666
3693,1494,263,1,64378
3694,1494,215,5,11364
3695,1494,259,5,66816
3696,1495,279,1,22005
3697,1496,164,1,60715
3698,1497,60,4,7300
3699,1497,248,2,47619
3700,1497,6,5,55187
3701,1498,154,5,61269
3702,1499,240,3,12159
3703,1499,247,2,54365
3704,1500,229,1,18843
3705,1501,229,5,18843
3706,1501,290,3,60078
3707,1501,290,3,60078
3708,1501,248,2,47619
3709,1502,223,4,20717
3710,1502,280,3,6228
3711,1502,117,5,34437
3712,1503,65,5,58282
3713,1503,51,5,29651
3714,1503,152,4,50405
3715,1504,175,4,14368
3716,1504,87,2,34960
3717,1504,48,5,55661
3718,1505,81,4,68722
3719,1505,37,3,625
3720,1505,32,5,8526
3721,1506,202,5,24467
3722,1506,17,2,50023
3723,1506,50,5,68039
3724,1507,129,5,53425
3725,1508,102,2,19610
3726,1509,178,1,16066
3727,1509,160,4,44257
3728,1510,287,5,37900
3729,1510,140,5,14170
3730,1510,31,1,14571
3731,1510,291,2,50622
3732,1511,86,5,9802
3733,1511,223,5,20717
3734,1511,9,2,28421
3735,1512,199,1,46312
3736,1512,66,4,6830
3737,1512,223,1,20717
3738,1512,242,3,43428
3739,1513,93,3,20574
3740,1513,281,3,47184
3741,1513,241,1,43887
3742,1514,120,2,67233
3743,1514,242,4,43428
3744,1514,6,4,55187
3745,1515,138,5,25685
3746,1515,24,4,52781
3747,1516,36,1,38669
3748,1517,2,2,13634
3749,1517,79,1,15913
3750,1518,170,5,4267
3751,1518,195,5,38766
3752,1519,152,4,50405
3753,1519,225,5,37962
3754,1519,41,1,69714
3755,1520,33,5,61548
3756,1521,56,5,63824
3757,1521,280,4,6228
3758,1522,77,3,10700
3759,1523,254,5,29651
3760,1523,205,1,30016
3761,1523,273,1,61737
3762,1524,64,1,36709
3763,1524,268,4,50168
3764,1525,226,5,9529
3765,1525,196,1,40335
3766,1525,141,3,23253
3767,1525,233,3,64922
3768,1526,84,5,41641
3769,1526,66,4,6830
3770,1527,75,5,6772
3771,1527,100,2,10062
3772,1527,290,2,60078
3773,1527,113,3,3301
3774,1528,150,3,35814
3775,1529,220,4,8094
3776,1530,19,3,35193
3777,1531,50,2,68039
3778,1531,101,4,4922
3779,1532,250,1,17372
3780,1533,67,5,12424
3781,1534,211,5,44857
3782,1534,55,1,9487
3783,1535,247,2,54365
3784,1536,271,5,13269
3785,1536,131,4,42437
3786,1537,271,2,13269
3787,1537,133,3,11314
3788,1537,257,3,63442
3789,1538,233,2,64922
3790,1539,43,1,47776
3791,1539,204,5,37293
3792,1539,141,1,23253
3793,1539,46,5,16683
3794,1540,282,5,32207
3795,1540,239,1,23988
3796,1540,147,5,34172
3797,1541,300,1,48023
3798,1542,265,3,49641
3799,1542,215,1,11364
3800,1542,54,2,9034
3801,1543,235,2,33016
3802,1543,35,4,35173
3803,1543,240,2,12159
3804,1544,262,1,39332
3805,1544,294,3,52079
3806,1544,239,5,23988
3807,1544,165,4,49889
3808,1545,167,4,55455
3809,1545,276,4,4905
3810,1546,262,4,39332
3811,1546,117,1,34437
3812,1547,88,3,32218
3813,1547,253,5,1992
3814,1548,116,5,43604
3815,1548,181,2,55257
3816,1548,207,2,36154
3817,1548,279,3,22005
3818,1549,280,5,6228
3819,1549,222,1,31639
3820,1550,52,3,30361
3821,1551,162,4,3734
3822,1551,139,1,52583
3823,1551,214,3,20087
3824,1552,92,4,15329
3825,1552,66,2,6830
3826,1552,186,1,36759
3827,1553,77,4,10700
3828,1553,274,4,52298
3829,1553,293,2,38980
3830,1554,220,5,8094
3831,1554,128,2,23010
3832,1554,132,3,28210
3833,1554,113,3,3301
3834,1555,195,1,38766
3835,1556,151,3,10761
3836,1556,208,2,38490
3837,1556,188,4,44292
3838,1556,285,5,18958
3839,1557,147,2,34172
3840,1558,156,4,50057
3841,1558,290,4,60078
3842,1559,75,4,6772
3843,1559,79,1,15913
3844,1560,101,5,4922
3845,1560,161,5,61461
3846,1561,292,4,31291
3847,1561,149,4,57854
3848,1561,254,1,29651
3849,1561,201,3,25442
3850,1562,65,3,58282
3851,1562,189,2,24034
3852,1563,299,4,5367
3853,1564,179,3,45708
3854,1564,257,1,63442
3855,1564,146,4,21061
3856,1565,278,1,13103
3857,1566,167,5,55455
3858,1567,178,3,16066
3859,1567,229,2,18843
3860,1567,77,3,10700
3861,1567,227,5,26128
3862,1568,212,4,62816
3863,1568,73,3,28734
3864,1568,52,1,30361
3865,1569,277,1,37867
3866,1569,73,1,28734
3867,1569,274,2,52298
3868,1570,73,2,28734
3869,1571,149,2,57854
3870,1571,275,1,50008
3871,1571,12,3,60417
3872,1571,28,2,34638
3873,1572,111,4,29354
3874,1572,150,2,35814
3875,1572,206,4,2054
3876,1572,69,2,52765
3877,1573,89,3,57633
3878,1574,177,3,32030
3879,1574,269,4,5052
3880,1574,35,1,35173
3881,1575,298,5,33050
3882,1575,254,3,29651
3883,1576,233,1,64922
3884,1576,178,5,16066
3885,1577,279,5,22005
3886,1577,81,1,68722
3887,1577,22,4,28985
3888,1577,255,4,15596
3889,1578,53,3,9505
3890,1578,99,5,56257
3891,1578,158,1,29106
3892,1578,74,5,8189
3893,1579,215,2,11364
3894,1579,276,5,4905
3895,1580,272,5,19094
3896,1580,231,5,57760
3897,1580,204,4,37293
